"","Date","RMM1","RMM2","Phase","Amplitude","TresMariasPrec.Rainfall","PhaseName"
"4554",1986-11-18,-0.74829,1.3970799,7,1.58485,0.3,"WP7"
"4555",1986-11-19,-0.89170003,1.12775,7,1.43769,0,"WP7"
"4556",1986-11-20,-0.98724002,1.0093,7,1.41185,0,"WP7"
"4557",1986-11-21,-1.24647,0.80537701,8,1.48402,0.7,"WP8"
"4558",1986-11-22,-1.33499,0.437473,8,1.40484,0,"WP8"
"4559",1986-11-23,-1.55821,0.15978099,8,1.56639,0,"WP8"
"4560",1986-11-24,-1.77308,5.95027996e-05,8,1.77308,0.8,"WP8"
"4561",1986-11-25,-1.9339499,-0.13747001,1,1.93883,2.8,"WHA1"
"4562",1986-11-26,-2.1696,-0.38453999,1,2.2034199,1.6,"WHA1"
"4563",1986-11-27,-1.8724101,-0.70289999,1,1.99999,2.7,"WHA1"
"4564",1986-11-28,-1.58768,-1.07278,1,1.91614,5.8,"WHA1"
"4565",1986-11-29,-1.26731,-0.89353001,1,1.55063,10.9,"WHA1"
"4566",1986-11-30,-0.96057999,-0.74048001,1,1.21286,14.4,"WHA1"
"4567",1986-12-01,-0.83345002,-0.58719999,1,1.0195301,9.4,"WHA1"
"4568",1986-12-02,-0.85022002,-0.39052999,1,0.93562299,17,"WHA1"
"4569",1986-12-03,-0.50696999,-0.29728001,1,0.58769798,7.6,"WHA1"
"4570",1986-12-04,-0.26835999,-0.21997,1,0.346993,4.8,"WHA1"
"4571",1986-12-05,-0.33563,-0.20663001,1,0.39414001,1,"WHA1"
"4572",1986-12-06,-0.39779001,-0.0733987987,1,0.40450799,0,"WHA1"
"4573",1986-12-07,-0.52363998,-0.32126001,1,0.61433703,2.9,"WHA1"
"4574",1986-12-08,-0.49507001,-0.63569999,2,0.80573398,4,"IO2"
"4575",1986-12-09,-0.57774001,-0.85727,2,1.03378,4.2,"IO2"
"4576",1986-12-10,-0.40447,-0.90774,2,0.993774,4.6,"IO2"
"4577",1986-12-11,-0.20209999,-1.0144,2,1.03433,5.9,"IO2"
"4578",1986-12-12,-0.14956,-1.13583,2,1.14563,13.2,"IO2"
"4579",1986-12-13,-0.1184,-0.87392002,2,0.88190597,9.5,"IO2"
"4580",1986-12-14,-0.21708,-0.69902003,2,0.73194999,13.6,"IO2"
"4581",1986-12-15,-0.45684999,-0.54391003,2,0.710316,15.3,"IO2"
"4582",1986-12-16,-0.19879,-0.11289,1,0.22861201,11.3,"WHA1"
"4583",1986-12-17,-0.20635,-0.0461848006,1,0.211459,7.2,"WHA1"
"4584",1986-12-18,-0.24735001,0.24794,7,0.35021999,2.1,"WP7"
"4585",1986-12-19,-0.46724001,0.18299501,8,0.50179398,0,"WP8"
"4586",1986-12-20,-0.75388998,0.141267,8,0.76700997,0.1,"WP8"
"4587",1986-12-21,-0.91829002,0.086906597,8,0.92238998,6.4,"WP8"
"4588",1986-12-22,-1.1493599,0.0328083001,8,1.14983,6.6,"WP8"
"4589",1986-12-23,-1.47355,0.0027835099,8,1.47356,22,"WP8"
"4590",1986-12-24,-1.60719,-0.11582,1,1.61136,20.8,"WHA1"
"4591",1986-12-25,-1.45643,-0.47872001,1,1.53309,59,"WHA1"
"4592",1986-12-26,-1.4196,-0.86129999,1,1.66045,30.7,"WHA1"
"4593",1986-12-27,-1.49869,-0.83775002,1,1.7169501,28.9,"WHA1"
"4594",1986-12-28,-1.36049,-0.66162997,1,1.51284,29.8,"WHA1"
"4595",1986-12-29,-1.09328,-0.53504002,1,1.21718,20.2,"WHA1"
"4596",1986-12-30,-0.88296998,-0.66455001,1,1.10511,23.8,"WHA1"
"4597",1986-12-31,-0.89583999,-0.96166003,2,1.31427,20.8,"IO2"
"4598",1987-01-01,-0.68023002,-0.87878001,2,1.11129,6.4,"IO2"
"4599",1987-01-02,-0.38698,-0.98714,2,1.06028,1.9,"IO2"
"4600",1987-01-03,-0.39236,-1.05575,2,1.1263,2.9,"IO2"
"4601",1987-01-04,-0.10877,-1.22885,2,1.23366,9.8,"IO2"
"4602",1987-01-05,-0.0490606017,-1.33612,2,1.33702,0.5,"IO2"
"4603",1987-01-06,0.0631242022,-1.3999799,3,1.4014,0.1,"IO3"
"4604",1987-01-07,0.158113,-1.53678,3,1.54489,0.5,"IO3"
"4605",1987-01-08,0.52712798,-1.59788,3,1.68258,0,"IO3"
"4606",1987-01-09,0.52985901,-1.4469301,3,1.5409,0.1,"IO3"
"4607",1987-01-10,0.57483101,-1.42575,3,1.5372699,5.3,"IO3"
"4608",1987-01-11,0.77922899,-1.20105,3,1.43169,12.4,"IO3"
"4609",1987-01-12,0.90645999,-0.89905,4,1.2767,0.9,"MC4"
"4610",1987-01-13,0.72765702,-0.55848002,4,0.91727102,3.1,"MC4"
"4611",1987-01-14,0.60658503,-0.38773,4,0.71991497,2.8,"MC4"
"4612",1987-01-15,0.58147597,-0.44940999,4,0.73490202,2,"MC4"
"4613",1987-01-16,0.32172301,-0.38130999,3,0.498898,3.1,"IO3"
"4614",1987-01-17,0.37242699,-0.31786001,4,0.489627,11.2,"MC4"
"4615",1987-01-18,0.26803201,-0.37307999,3,0.45937899,16.8,"IO3"
"4616",1987-01-19,0.31534001,-0.55427003,3,0.63769603,6.9,"IO3"
"4617",1987-01-20,0.513695,-0.44286999,4,0.67824799,18.4,"MC4"
"4618",1987-01-21,0.54825503,-0.75463998,3,0.93277198,9.1,"IO3"
"4619",1987-01-22,0.35208699,-1.05064,3,1.10807,3.8,"IO3"
"4620",1987-01-23,0.176208,-1.0144,3,1.02959,15.2,"IO3"
"4621",1987-01-24,0.19893999,-0.74940997,3,0.77536702,14.6,"IO3"
"4622",1987-01-25,0.246411,-0.69002002,3,0.73269701,8.2,"IO3"
"4623",1987-01-26,0.379233,-0.79873002,3,0.88418603,4.4,"IO3"
"4624",1987-01-27,0.67299002,-0.61773002,4,0.91351402,21.4,"MC4"
"4625",1987-01-28,1.07294,-0.52337003,4,1.19379,12.3,"MC4"
"4626",1987-01-29,0.94142503,-0.34735999,4,1.00346,5.2,"MC4"
"4627",1987-01-30,0.60718697,-0.0796928033,4,0.61239499,5.3,"MC4"
"4628",1987-01-31,0.416069,0.27412599,5,0.49825501,0.3,"MC5"
"4629",1987-02-01,0.480652,0.63583201,6,0.79706198,0.9,"WP6"
"4630",1987-02-02,0.250954,1.09835,6,1.12665,0.7,"WP6"
"4631",1987-02-03,-0.0188606996,1.58989,7,1.59,0.8,"WP7"
"4632",1987-02-04,0.00628110999,1.87865,6,1.87866,4.5,"WP6"
"4633",1987-02-05,-0.48536,2.1175799,7,2.1724899,2.6,"WP7"
"4634",1987-02-06,-0.77223998,2.0249901,7,2.1672399,2.2,"WP7"
"4635",1987-02-07,-0.80926001,1.79355,7,1.96767,0.5,"WP7"
"4636",1987-02-08,-0.67192,1.71725,7,1.84402,2.4,"WP7"
"4637",1987-02-09,-0.45486999,1.79134,7,1.8481899,3.6,"WP7"
"4638",1987-02-10,-0.13702001,1.58081,7,1.58673,16.4,"WP7"
"4639",1987-02-11,0.18797199,1.57287,6,1.58406,5.9,"WP6"
"4640",1987-02-12,0.0565748997,1.41201,6,1.41315,3.7,"WP6"
"4641",1987-02-13,-0.0979366004,1.05837,7,1.0628999,3.4,"WP7"
"4642",1987-02-14,-0.0172713995,0.61359602,7,0.61383897,2.3,"WP7"
"4643",1987-02-15,-0.0722860023,0.579126,7,0.58362001,5.1,"WP7"
"4644",1987-02-16,-0.14765,0.72648001,7,0.74133301,3.5,"WP7"
"4645",1987-02-17,-0.12651999,0.85675502,7,0.86604601,10.3,"WP7"
"4646",1987-02-18,-0.0555161983,1.14677,7,1.14812,19.7,"WP7"
"4647",1987-02-19,-0.17174,1.34954,7,1.36043,1.8,"WP7"
"4648",1987-02-20,-0.15239,1.0667,7,1.07753,0,"WP7"
"4649",1987-02-21,0.122342,1.1515501,6,1.15803,0,"WP6"
"4650",1987-02-22,0.296047,1.38011,6,1.4115,0,"WP6"
"4651",1987-02-23,0.365464,1.5885299,6,1.63003,0.8,"WP6"
"4652",1987-02-24,0.315054,1.62477,6,1.65504,0.3,"WP6"
"4653",1987-02-25,0.108214,1.7557499,6,1.7590801,0.4,"WP6"
"4654",1987-02-26,0.0717282966,1.82346,6,1.82487,0.4,"WP6"
"4655",1987-02-27,-0.11898,1.93878,7,1.94243,0.3,"WP7"
"4656",1987-02-28,-0.50005001,1.9851201,7,2.0471301,0.4,"WP7"
"4657",1987-03-01,-1.15553,1.57165,7,1.95073,1.4,"WP7"
"4658",1987-03-02,-1.4837,1.40324,8,2.04217,0.4,"WP8"
"4659",1987-03-03,-1.65175,0.95649201,8,1.9087,0.2,"WP8"
"4660",1987-03-04,-1.8313,0.38911,8,1.87218,0.3,"WP8"
"4661",1987-03-05,-1.80844,0.0191424005,8,1.80854,1.3,"WP8"
"4662",1987-03-06,-1.6487499,-0.13465001,1,1.65424,1.4,"WHA1"
"4663",1987-03-07,-1.59947,-0.64498001,1,1.72462,1.8,"WHA1"
"4664",1987-03-08,-1.58969,-1.0563999,1,1.90869,6.7,"WHA1"
"4665",1987-03-09,-1.60377,-1.01676,1,1.8989201,32.3,"WHA1"
"4666",1987-03-10,-1.34716,-1.33324,1,1.89536,30.1,"WHA1"
"4667",1987-03-11,-0.80576998,-1.38635,2,1.6035,17.3,"IO2"
"4668",1987-03-12,-0.35725999,-1.71944,2,1.75617,2.3,"IO2"
"4669",1987-03-13,-0.15200999,-1.79741,2,1.80382,4.1,"IO2"
"4670",1987-03-14,0.0452629998,-1.8701299,3,1.87067,2.7,"IO3"
"4671",1987-03-15,0.102201,-1.85671,3,1.85952,1.1,"IO3"
"4672",1987-03-16,0.414287,-1.76667,3,1.81459,4.7,"IO3"
"4673",1987-03-17,0.76163399,-1.50317,3,1.68512,4.9,"IO3"
"4674",1987-03-18,0.99760401,-1.20443,3,1.56393,1.3,"IO3"
"4675",1987-03-19,1.10059,-0.79075998,4,1.3552099,1.3,"MC4"
"4676",1987-03-20,1.11079,-0.72070003,4,1.32411,10.1,"MC4"
"4677",1987-03-21,0.73484701,-0.49291,4,0.88485003,5.9,"MC4"
"4678",1987-03-22,0.209209,-0.15618999,4,0.26108399,5.9,"MC4"
"4679",1987-03-23,-0.39353001,0.0585044995,8,0.39785299,0.6,"WP8"
"4680",1987-03-24,-1.26306,0.16700201,8,1.27405,0.2,"WP8"
"4681",1987-03-25,-1.62143,-0.1613,1,1.6294301,0.1,"WHA1"
"4682",1987-03-26,-1.68697,-0.38613999,1,1.7306,0.1,"WHA1"
"4683",1987-03-27,-1.57715,-0.80239999,1,1.7695301,0,"WHA1"
"4684",1987-03-28,-1.8004301,-1.04162,1,2.08003,0,"WHA1"
"4685",1987-03-29,-1.7934,-1.13671,1,2.1233001,0,"WHA1"
"4686",1987-03-30,-1.74198,-1.23166,1,2.13342,0.1,"WHA1"
"4687",1987-03-31,-1.36163,-1.3413301,1,1.91133,0.3,"WHA1"
"4688",1987-04-01,-0.98229998,-1.4611,2,1.76061,0,"IO2"
"4689",1987-04-02,-0.27175,-1.28406,2,1.3125,0.4,"IO2"
"4690",1987-04-03,0.118338,-1.21583,3,1.22158,7.7,"IO3"
"4691",1987-04-04,0.217824,-1.20341,3,1.22296,22.2,"IO3"
"4692",1987-04-05,0.34312099,-0.44488001,3,0.56182897,23.7,"IO3"
"4693",1987-04-06,0.34610999,0.0333443992,5,0.34771201,23.5,"MC5"
"4694",1987-04-07,0.59812099,0.45328501,5,0.75047702,10.5,"MC5"
"4695",1987-04-08,0.76200801,0.77541,6,1.08716,2.1,"WP6"
"4696",1987-04-09,0.56659299,0.92045099,6,1.08086,1.3,"WP6"
"4697",1987-04-10,0.72386497,1.0688699,6,1.29091,5.4,"WP6"
"4698",1987-04-11,0.65800202,1.1027499,6,1.28414,11.2,"WP6"
"4699",1987-04-12,0.36054301,1.2722,6,1.32231,0.1,"WP6"
"4700",1987-04-13,-0.40939,1.35513,7,1.41561,0.4,"WP7"
"4701",1987-04-14,-0.93566,1.4890701,7,1.75863,0,"WP7"
"4702",1987-04-15,-1.02968,1.32568,7,1.6785901,0,"WP7"
"4703",1987-04-16,-1.0147099,1.12657,7,1.51618,0,"WP7"
"4704",1987-04-17,-1.00845,0.82458198,8,1.30265,0.3,"WP8"
"4705",1987-04-18,-0.97955,0.58292902,8,1.1398799,0,"WP8"
"4706",1987-04-19,-1.0568399,0.37017801,8,1.1198,0,"WP8"
"4707",1987-04-20,-1.33877,0.0648982972,8,1.34035,0,"WP8"
"4708",1987-04-21,-1.1787601,-0.1054,1,1.18346,0.1,"WHA1"
"4709",1987-04-22,-0.97022003,0.0154248998,8,0.970339,2.6,"WP8"
"4710",1987-04-23,-0.89406002,0.0561029017,8,0.89581501,0.3,"WP8"
"4711",1987-04-24,-0.82753998,0.16658001,8,0.84414297,2,"WP8"
"4712",1987-04-25,-0.86343998,0.0317221992,8,0.86402601,2.8,"WP8"
"4713",1987-04-26,-1.02062,-0.0142162004,1,1.02072,0,"WHA1"
"4714",1987-04-27,-1.03201,-0.24329001,1,1.0603,0,"WHA1"
"4715",1987-04-28,-1.02055,-0.45061001,1,1.11561,0,"WHA1"
"4716",1987-04-29,-0.75703001,-0.76717001,2,1.07779,0.3,"IO2"
"4717",1987-04-30,-0.57621998,-0.79872,2,0.984873,4.3,"IO2"
"4718",1987-05-01,-0.29978001,-0.84222001,2,0.89397901,0.2,"IO2"
"4719",1987-05-02,0.122955,-0.69489002,3,0.70568502,0.4,"IO3"
"4720",1987-05-03,0.40669,-0.4039,4,0.57317698,0,"MC4"
"4721",1987-05-04,0.442296,-0.33149999,4,0.55273497,0.1,"MC4"
"4722",1987-05-05,0.59065002,-0.28426999,4,0.65549499,0,"MC4"
"4723",1987-05-06,0.596026,-0.13502,4,0.61112797,0.2,"MC4"
"4724",1987-05-07,0.53244901,-0.0502367988,4,0.53481299,0.2,"MC4"
"4725",1987-05-08,0.30878201,0.30027401,5,0.430709,0,"MC5"
"4726",1987-05-09,0.0458424985,0.62414902,6,0.62582999,0.1,"WP6"
"4727",1987-05-10,-0.29578999,0.74572003,7,0.802239,0,"WP7"
"4728",1987-05-11,-0.43540001,0.88954598,7,0.990385,0.3,"WP7"
"4729",1987-05-12,-0.41111001,0.93979502,7,1.02578,0,"WP7"
"4730",1987-05-13,-0.46625,0.903602,7,1.0168,0,"WP7"
"4731",1987-05-14,-0.70436001,1.25178,7,1.43635,0,"WP7"
"4732",1987-05-15,-1.19269,1.55688,7,1.96122,0.1,"WP7"
"4733",1987-05-16,-1.6069,1.92301,7,2.5060101,3.4,"WP7"
"4734",1987-05-17,-1.7832,1.74532,8,2.4951799,1.5,"WP8"
"4735",1987-05-18,-2.0564101,1.54168,8,2.5701301,4.8,"WP8"
"4736",1987-05-19,-2.54001,1.0938801,8,2.7655399,0.8,"WP8"
"4737",1987-05-20,-2.65523,0.689924,8,2.7434001,4.6,"WP8"
"4738",1987-05-21,-2.1468,0.102261,8,2.14924,0.1,"WP8"
"4739",1987-05-22,-1.61415,-0.54421997,1,1.7034301,2.1,"WHA1"
"4740",1987-05-23,-1.46891,-1.01615,1,1.78613,0.1,"WHA1"
"4741",1987-05-24,-1.19423,-1.33717,2,1.79282,0.7,"IO2"
"4742",1987-05-25,-0.79105002,-1.39508,2,1.60375,6.6,"IO2"
"4743",1987-05-26,-0.47567001,-1.3271,2,1.40977,0.1,"IO2"
"4744",1987-05-27,-0.0844322965,-1.2390701,2,1.24195,0,"IO2"
"4745",1987-05-28,0.144146,-1.31758,3,1.32544,0.3,"IO3"
"4746",1987-05-29,0.30396,-1.40292,3,1.43547,4.1,"IO3"
"4747",1987-05-30,0.228981,-1.52851,3,1.54556,2.2,"IO3"
"4748",1987-05-31,0.17020699,-1.72465,3,1.73303,0.3,"IO3"
"4749",1987-06-01,0.36755401,-1.76559,3,1.80344,0,"IO3"
"4750",1987-06-02,0.64145797,-1.72215,3,1.8377301,0,"IO3"
"4751",1987-06-03,1.04634,-1.7263499,3,2.0186901,0,"IO3"
"4752",1987-06-04,1.29356,-1.3969001,3,1.90385,0.6,"IO3"
"4753",1987-06-05,1.46148,-1.0578901,4,1.80418,0,"MC4"
"4754",1987-06-06,1.5886,-0.58098,4,1.6914999,0,"MC4"
"4755",1987-06-07,1.7732,-0.24236,4,1.78968,0,"MC4"
"4756",1987-06-08,1.74941,-0.0259032007,4,1.7496099,0.3,"MC4"
"4757",1987-06-09,1.70683,0.0624877997,5,1.70797,7.9,"MC5"
"4758",1987-06-10,1.66287,0.291632,5,1.6882499,0,"MC5"
"4759",1987-06-11,1.43134,0.476592,5,1.5086,0,"MC5"
"4760",1987-06-12,1.3450201,0.53647298,5,1.44806,0,"MC5"
"4761",1987-06-13,1.27282,0.51994699,5,1.37492,0,"MC5"
"4762",1987-06-14,1.2158999,0.49818099,5,1.314,0,"MC5"
"4763",1987-06-15,1.1021399,0.57981598,5,1.24535,0,"MC5"
"4764",1987-06-16,0.96459699,0.59370899,5,1.13267,0.1,"MC5"
"4765",1987-06-17,0.90274101,0.559075,5,1.0618401,0.2,"MC5"
"4766",1987-06-18,0.86018699,0.29338801,5,0.90884501,1.1,"MC5"
"4767",1987-06-19,0.367237,0.110587,5,0.383526,0.1,"MC5"
"4768",1987-06-20,0.124641,-0.0194352996,4,0.126148,0,"MC4"
"4769",1987-06-21,-0.0125879999,-0.11861,2,0.119272,0,"IO2"
"4770",1987-06-22,-0.1081,0.00163398997,8,0.108111,0,"WP8"
"4771",1987-06-23,0.0824462026,0.20340399,6,0.219478,0.4,"WP6"
"4772",1987-06-24,0.42123801,0.45140201,6,0.61741799,3.9,"WP6"
"4773",1987-06-25,0.57125503,0.65435201,6,0.86862499,0.6,"WP6"
"4774",1987-06-26,0.751948,0.86697501,6,1.14764,0,"WP6"
"4775",1987-06-27,0.85347998,0.834934,5,1.19396,0,"MC5"
"4776",1987-06-28,0.86991203,0.947837,6,1.28652,0,"WP6"
"4777",1987-06-29,1.02211,0.76856101,5,1.2788301,0,"MC5"
"4778",1987-06-30,1.27553,0.547414,5,1.3880399,0.1,"MC5"
"4779",1987-07-01,1.03158,0.47551501,5,1.1359,0,"MC5"
"4780",1987-07-02,0.95699197,0.53792,5,1.09781,0,"MC5"
"4781",1987-07-03,0.42537001,0.63188797,6,0.76172298,0,"WP6"
"4782",1987-07-04,0.23296,0.50508398,6,0.55622,0,"WP6"
"4783",1987-07-05,-0.0907753035,0.33706701,7,0.349076,0,"WP7"
"4784",1987-07-06,-0.21657,0.398994,7,0.453982,0,"WP7"
"4785",1987-07-07,-0.44093999,0.36531299,8,0.57261097,0,"WP8"
"4786",1987-07-08,-0.50726998,0.59755802,7,0.78383499,0,"WP7"
"4787",1987-07-09,-0.44029999,0.73343402,7,0.85544503,0.5,"WP7"
"4788",1987-07-10,-0.44832999,0.79559797,7,0.91322303,5.3,"WP7"
"4789",1987-07-11,-0.30272001,1.09131,7,1.13252,0.1,"WP7"
"4790",1987-07-12,-0.41104999,0.96805698,7,1.05171,0,"WP7"
"4791",1987-07-13,-0.26868001,1.13419,7,1.16558,0,"WP7"
"4792",1987-07-14,0.0118888002,1.14459,6,1.14465,0,"WP6"
"4793",1987-07-15,-0.0209296998,1.22271,7,1.22289,0,"WP7"
"4794",1987-07-16,0.00185533997,1.0176001,6,1.0176001,0,"WP6"
"4795",1987-07-17,-0.053500101,0.95580399,7,0.95730001,0,"WP7"
"4796",1987-07-18,-0.0998418033,1.09271,7,1.09726,0,"WP7"
"4797",1987-07-19,-0.17666,0.99421799,7,1.0097899,0.1,"WP7"
"4798",1987-07-20,-0.48113,0.47825199,8,0.67839003,0,"WP8"
"4799",1987-07-21,-0.84373999,0.0827934965,8,0.84779698,0,"WP8"
"4800",1987-07-22,-1.05944,-0.17287,1,1.07345,0,"WHA1"
"4801",1987-07-23,-1.2539099,-0.38383001,1,1.31134,0,"WHA1"
"4802",1987-07-24,-1.06141,-0.21673,1,1.08331,0,"WHA1"
"4803",1987-07-25,-1.05345,-0.23418,1,1.07917,0,"WHA1"
"4804",1987-07-26,-1.24406,-0.36307999,1,1.2959599,0,"WHA1"
"4805",1987-07-27,-1.50323,-0.43871999,1,1.56594,0,"WHA1"
"4806",1987-07-28,-1.57935,-0.49336001,1,1.6546201,0,"WHA1"
"4807",1987-07-29,-1.84219,-0.50910997,1,1.91124,0,"WHA1"
"4808",1987-07-30,-1.8611,-0.65517002,1,1.97305,0.1,"WHA1"
"4809",1987-07-31,-2.0104201,-0.67181998,1,2.1197,1.3,"WHA1"
"4810",1987-08-01,-1.94477,-1.05375,1,2.2119,0,"WHA1"
"4811",1987-08-02,-1.98208,-1.32357,1,2.3833699,0,"WHA1"
"4812",1987-08-03,-1.88063,-1.4401799,1,2.3687301,0,"WHA1"
"4813",1987-08-04,-1.75387,-1.47509,1,2.2917099,0,"WHA1"
"4814",1987-08-05,-1.3454,-1.4852901,2,2.00404,0,"IO2"
"4815",1987-08-06,-1.19165,-1.64147,2,2.02841,0.1,"IO2"
"4816",1987-08-07,-1.04173,-1.6004601,2,1.9096299,3,"IO2"
"4817",1987-08-08,-0.85250998,-1.66997,2,1.87499,0,"IO2"
"4818",1987-08-09,-0.59214997,-1.6081899,2,1.71374,0,"IO2"
"4819",1987-08-10,-0.35554001,-1.49779,2,1.53941,0,"IO2"
"4820",1987-08-11,-0.0690952018,-1.53897,2,1.54052,0,"IO2"
"4821",1987-08-12,0.22362199,-1.39274,3,1.41057,0,"IO3"
"4822",1987-08-13,0.54310697,-1.43322,3,1.53267,0,"IO3"
"4823",1987-08-14,0.75970298,-1.47507,3,1.65921,0,"IO3"
"4824",1987-08-15,1.01995,-1.43582,3,1.76122,0,"IO3"
"4825",1987-08-16,1.03095,-1.49432,3,1.81545,0,"IO3"
"4826",1987-08-17,1.12551,-1.54495,3,1.91145,0,"IO3"
"4827",1987-08-18,1.0929101,-1.3706,3,1.753,0,"IO3"
"4828",1987-08-19,1.3397501,-1.05924,4,1.7079,1.8,"MC4"
"4829",1987-08-20,1.6804399,-0.85698998,4,1.88634,1.3,"MC4"
"4830",1987-08-21,1.99198,-0.89709997,4,2.18467,0.2,"MC4"
"4831",1987-08-22,1.95517,-0.88249999,4,2.1451099,0.4,"MC4"
"4832",1987-08-23,2.01231,-1.1014301,4,2.2940199,0,"MC4"
"4833",1987-08-24,1.97815,-1.2064101,4,2.3169999,0,"MC4"
"4834",1987-08-25,1.8839999,-1.0449899,4,2.1544001,0,"MC4"
"4835",1987-08-26,1.77025,-0.75585997,4,1.92486,0,"MC4"
"4836",1987-08-27,1.786,-0.0351404995,4,1.78635,0,"MC4"
"4837",1987-08-28,1.90955,0.22436,5,1.92269,0,"MC5"
"4838",1987-08-29,2.04199,0.64792299,5,2.1423099,0,"MC5"
"4839",1987-08-30,1.83741,0.67175603,5,1.95636,0,"MC5"
"4840",1987-08-31,1.63687,0.693528,5,1.77773,0,"MC5"
"4841",1987-09-01,1.37543,0.28013399,5,1.40367,0,"MC5"
"4842",1987-09-02,1.25922,0.0828775987,5,1.26194,0,"MC5"
"4843",1987-09-03,1.4061199,0.121144,5,1.41133,0,"MC5"
"4844",1987-09-04,1.29689,0.0962831005,5,1.30046,0.9,"MC5"
"4845",1987-09-05,0.77311897,0.205182,5,0.79988301,0.3,"MC5"
"4846",1987-09-06,0.39003801,0.56834102,6,0.68930501,0.6,"WP6"
"4847",1987-09-07,0.54693902,0.69831401,6,0.88700902,0.1,"WP6"
"4848",1987-09-08,0.64753199,0.52124602,5,0.83126098,1.6,"MC5"
"4849",1987-09-09,0.977018,0.178914,5,0.99326497,4.8,"MC5"
"4850",1987-09-10,1.3171999,-0.12075,4,1.3227201,0,"MC4"
"4851",1987-09-11,1.39454,-0.31592,4,1.42988,0.1,"MC4"
"4852",1987-09-12,1.29485,-0.38931,4,1.35211,0,"MC4"
"4853",1987-09-13,1.30422,-0.36188999,4,1.3535,0.6,"MC4"
"4854",1987-09-14,1.3338701,-0.49950001,4,1.42433,0,"MC4"
"4855",1987-09-15,0.94909501,-0.63735002,4,1.14324,0,"MC4"
"4856",1987-09-16,0.45493001,-0.75247002,3,0.87930602,0,"IO3"
"4857",1987-09-17,-0.36728999,-0.86580998,2,0.94049001,0,"IO2"
"4858",1987-09-18,-0.58747,-1.06093,2,1.2127301,7.1,"IO2"
"4859",1987-09-19,-0.56914997,-1.2123899,2,1.33933,11.4,"IO2"
"4860",1987-09-20,-0.57497001,-1.4911,2,1.59812,2.5,"IO2"
"4861",1987-09-21,-0.41892999,-1.62274,2,1.6759501,11.7,"IO2"
"4862",1987-09-22,-0.14225,-1.59192,2,1.59826,3.2,"IO2"
"4863",1987-09-23,0.0131002003,-1.4392101,3,1.43927,3.3,"IO3"
"4864",1987-09-24,0.00243832008,-1.41504,3,1.41504,12.6,"IO3"
"4865",1987-09-25,-0.00659492007,-1.47984,2,1.4798599,3.5,"IO2"
"4866",1987-09-26,0.15040401,-1.38385,3,1.392,0.1,"IO3"
"4867",1987-09-27,0.53168303,-1.18194,3,1.29602,0.1,"IO3"
"4868",1987-09-28,0.86300498,-0.88731998,3,1.23779,0.8,"IO3"
"4869",1987-09-29,0.74049503,-0.65934002,4,0.99149501,0,"MC4"
"4870",1987-09-30,0.80008,-0.52181,4,0.95520401,0,"MC4"
"4871",1987-10-01,0.74080199,-0.61997998,4,0.96600401,0.1,"MC4"
"4872",1987-10-02,0.76029599,-0.41723001,4,0.86725301,3.7,"MC4"
"4873",1987-10-03,0.67741901,-0.33015999,4,0.75359398,0.8,"MC4"
"4874",1987-10-04,0.62481397,-0.47303,4,0.78367603,0,"MC4"
"4875",1987-10-05,0.55168498,-0.59415001,3,0.810781,0,"IO3"
"4876",1987-10-06,0.60137397,-0.37333,4,0.70783103,0.4,"MC4"
"4877",1987-10-07,0.69461298,-0.54911,4,0.88544101,0.4,"MC4"
"4878",1987-10-08,0.69773602,-0.61440003,4,0.92969197,0,"MC4"
"4879",1987-10-09,0.63112402,-0.59555,4,0.867755,0,"MC4"
"4880",1987-10-10,0.61174101,-0.73728001,3,0.95802498,0,"IO3"
"4881",1987-10-11,0.59407502,-0.62507999,3,0.862351,0.4,"IO3"
"4882",1987-10-12,0.50608999,-0.53662002,3,0.73762,0,"IO3"
"4883",1987-10-13,0.43022299,-0.25345001,4,0.499329,0,"MC4"
"4884",1987-10-14,0.62241697,-0.18478,4,0.64926702,0,"MC4"
"4885",1987-10-15,0.85696501,0.00138393999,5,0.85696697,0.1,"MC5"
"4886",1987-10-16,1.03157,0.34302101,5,1.0871,0.6,"MC5"
"4887",1987-10-17,1.26261,0.511271,5,1.3622,0.1,"MC5"
"4888",1987-10-18,1.18976,0.42270401,5,1.26262,0.1,"MC5"
"4889",1987-10-19,1.11816,0.173784,5,1.13159,0.7,"MC5"
"4890",1987-10-20,1.2436399,0.119646,5,1.24939,8.4,"MC5"
"4891",1987-10-21,1.11413,0.0941936001,5,1.1181099,9.2,"MC5"
"4892",1987-10-22,0.85323399,0.14543299,5,0.86553901,18.7,"MC5"
"4893",1987-10-23,0.574781,-0.25277999,4,0.62791002,5.6,"MC4"
"4894",1987-10-24,0.29108801,-0.40544999,3,0.49912101,8.5,"IO3"
"4895",1987-10-25,0.25327599,-0.46439999,3,0.52897602,13.6,"IO3"
"4896",1987-10-26,0.133047,-0.60101002,3,0.61556399,2.8,"IO3"
"4897",1987-10-27,-0.11553,-0.89164001,2,0.89908898,2.9,"IO2"
"4898",1987-10-28,-0.22691999,-1.11036,2,1.13331,5.6,"IO2"
"4899",1987-10-29,-0.37187999,-1.18791,2,1.24476,5.2,"IO2"
"4900",1987-10-30,-0.46616,-1.38684,2,1.4630899,5.7,"IO2"
